tweet_id	tweet_text	user_id	keyword	emotion_A1	Irony_A1	Implicit-Explicit_A1	Subjectivity_A1	Tweet Sentiment_A1	emotion_A2	Irony_A2	Implicit-Explicit_A2	Subjectivity_A2	Tweet Sentiment_A2	emotion_A3	Irony_A3	Implicit-Explicit_A3	Subjectivity_A3	Tweet Sentiment_A3
697362989238919168	The perfect Valentine’s treat, DEADPOOL IN IMAX! #IMAXdate https://t.co/m5q4Ezitfh	3991995320	deadpool	None	Not Ironic	None	Objective	None	joy	Not Ironic	Explicit	Subjective	Positive	joy	Not Ironic	Implicit	Subjective	Positive
697374687706402820	Happy Deadpool Day still x	4404530243	deadpool	joy	Not Ironic	Explicit	Subjective	Positive	None	Not Ironic	Explicit	Subjective	Positive	joy	Not Ironic	Implicit	Subjective	Positive
697381607800467456	XMen wants to recruit Deadpool They sent Collosaus and Shockwave. Its a cool movie Watch it now https://t.co/GhmH7LbsWh	3931147874	deadpool	joy	Not Ironic	Explicit	Subjective	Positive	joy	Not Ironic	Explicit	Subjective	Positive	joy	Not Ironic	Explicit	Subjective	Positive
697383810283884544	Eeeeep! RT @comingsoonnet A Deadpool sequel is already in the works https://t.co/S0yhoYZd9L #Deadpool	2288813407	deadpool	None	Not Ironic	None	Objective	None	anticipation	Not Ironic	Explicit	Subjective	Positive	None	Not Ironic	None	Objective	None
697384696913772544	RT @Discovery_Indie: ‘Deadpool’ Sequel Already in the Works at 20th Century Fox https://t.co/Z3gLQLxLAG #film https://t.co/jE6xLemng3	2151261441	deadpool	None	Not Ironic	None	Objective	None	None	Not Ironic	None	Objective	None	None	Not Ironic	None	Objective	None
697384990049497088	@neo_savvy Lol See what Deadpool has caused	4845501136	deadpool	joy	Not Ironic	Implicit	Subjective	Positive	surprise	Ironic	None	Objective	None	surprise	Not Ironic	Implicit	Subjective	Neutral
697387565620584449	Fox played a blinder by reining in the epic in #DeadpoolMovie. Now leaves plenty of room to up stakes for sequel. https://t.co/rvV45KE0DY	28094547	deadpool	None	Not Ironic	None	Objective	None	None	Not Ironic	None	Objective	None	joy	Not Ironic	Implicit	Subjective	Positive
697389103017398273	RT @ciciaaandri: Just finished deadpool, I FUCKING LOVE IT	909984822	deadpool	joy	Not Ironic	Explicit	Subjective	Positive	joy	Not Ironic	Explicit	Subjective	Positive	joy	Not Ironic	Implicit	Subjective	Positive
697389182436511744	Going to watch #Deadpool in roughly 16 hours! So keen.	4672667628	deadpool	anticipation	Not Ironic	Implicit	Subjective	Positive	anticipation	Not Ironic	Explicit	Subjective	Positive	anticipation	Not Ironic	Implicit	Subjective	Positive
697390454934007808	The marketing behind the Deadpool movie is incredible	144104333	deadpool	joy	Not Ironic	Explicit	Subjective	Positive	surprise	Not Ironic	Explicit	Subjective	Positive	surprise	Not Ironic	Implicit	Subjective	Neutral
697394211667054593	Just watched deadpool's trailer and it is AWESOMEEEEEE	498668285	deadpool	joy	Not Ironic	Explicit	Subjective	Positive	joy	Not Ironic	Explicit	Subjective	Positive	anticipation	Not Ironic	Implicit	Subjective	Positive
697394603654258689	Stay tuned for our PICKS IF THE WEEK! New #batman #deadpool deadpoolmovie #loudoun #love #local… https://t.co/FvUB1OEenq	2980691632	deadpool	None	Not Ironic	None	Objective	None	joy	Not Ironic	Explicit	Subjective	Positive	None	Not Ironic	None	Objective	None
697397558809726976	Watching Deadpool (with Diah at @cinema21) — https://t.co/goO2xHkTjf	57946428	deadpool	None	Not Ironic	None	Objective	None	None	Not Ironic	None	Objective	None	None	Not Ironic	None	Objective	None
697398998978555905	When people watch Deadpool cause of the hype and not because they really read the comics or watched the show #WehCornyNa	342624898	deadpool	disgust	Not Ironic	Implicit	Subjective	Negative	disgust	Not Ironic	None	Objective	None	disgust	Not Ironic	Implicit	Subjective	Positive
697400687504814080	Deadpool amanhã. <3	67763565	deadpool	joy	Not Ironic	Explicit	Subjective	Positive	joy	Not Ironic	Explicit	Subjective	Positive	joy	Not Ironic	Explicit	Subjective	Positive
697400707712970753	Deadpool makes medicine sick @TheLadBible	4352755695	deadpool	None	Not Ironic	None	Objective	None	None	Not Ironic	None	Objective	None	joy	Not Ironic	Implicit	Subjective	Positive
697401886199013376	@FoxStarIndia @Contestick @ContestsInIndia @contests2share I m ready for such amazing contest wanna win tickets to DeadPool #DeadpoolTine	1208598624	deadpool	None	Not Ironic	None	Objective	None	None	Not Ironic	None	Objective	None	anticipation	Not Ironic	Implicit	Subjective	Positive
697402288588062720	RT @FaithChildMusic: Yooo, I need to watch Deadpool!	140617564	deadpool	anticipation	Not Ironic	Explicit	Subjective	Positive	anticipation	Not Ironic	Explicit	Subjective	Positive	anticipation	Not Ironic	Implicit	Subjective	Positive
697404163773243392	Okay if you spoil deadpool for me I will block you so hard your gradma will feel the salt	78815574	deadpool	anger	Not Ironic	Implicit	Subjective	Positive	None	Not Ironic	Explicit	Subjective	Neutral	anger	Not Ironic	Implicit	Subjective	Positive
697404999484235776	I entered to win a sweet #Deadpool cardboard cut-out courtesy of @NerdistNews: https://t.co/XSJvkIY76w #NerdistDeadpool	42904693	deadpool	None	Not Ironic	None	Objective	None	None	Not Ironic	Explicit	Subjective	Neutral	None	Not Ironic	None	Objective	None
697406632716824576	@TheLadBible Deadpool has more character than Brendan Rodgers. #DeadpoolFacts	2945356260	deadpool	None	Not Ironic	None	Objective	None	None	Not Ironic	None	Objective	None	None	Not Ironic	Implicit	Subjective	Positive
697406932949184512	RT @pipicomell: Kesimpulan cerita deadpool: the girl will accept no matter how you look when it's true love &#x1f495;	883798184	deadpool	joy	Not Ironic	Explicit	Subjective	Positive	joy	Not Ironic	Explicit	Subjective	Positive	joy	Not Ironic	Implicit	Subjective	Positive
697407156149039104	For me, the #Deadpool movie is 20 years of fandom made whole: https://t.co/XfTpWRO8r7 #WednesdayMorningQuarterback	46834161	deadpool	joy	Not Ironic	Explicit	Subjective	Positive	None	Not Ironic	Explicit	Subjective	Positive	None	Not Ironic	Implicit	Subjective	Positive
697408135418359809	I'll be sponsored to Watch #DeadPool. Looking forward to it.	88972513	deadpool	anticipation	Not Ironic	Implicit	Subjective	Neutral	trust	Not Ironic	Implicit	Subjective	Neutral	anticipation	Not Ironic	Implicit	Subjective	Positive
697408564495650816	Deadpool was worth waiting for. 10/10	527191946	deadpool	joy	Not Ironic	Explicit	Subjective	Positive	joy	Not Ironic	Explicit	Subjective	Positive	joy	Not Ironic	Explicit	Subjective	Positive
697409133046296576	#Deadpool tonight, I have waited so long for this movie. My favourite comic character, it's going to be great	392365478	deadpool	anticipation	Not Ironic	Explicit	Subjective	Positive	anticipation	Not Ironic	Implicit	Subjective	Positive	anticipation	Not Ironic	Implicit	Subjective	Positive
697413990448701441	Ryan Reynolds gave a 'Deadpool' fan the nicest gift ever https://t.co/vSEw5867uj https://t.co/Qj9AzatVhd	4732808233	deadpool	None	Not Ironic	None	Objective	None	None	Not Ironic	None	Objective	None	None	Not Ironic	None	Objective	None
697415047346139136	Deadpool was &#x1f44c; https://t.co/D9JEXWmdzQ	1444232658	deadpool	joy	Not Ironic	Explicit	Subjective	Positive	joy	Not Ironic	Explicit	Subjective	Positive	joy	Not Ironic	Explicit	Subjective	Positive
697417193206767616	Deadpool was fantastic, most fun and entertaining movie I've seen in years	415802395	deadpool	joy	Not Ironic	Explicit	Subjective	Positive	None	Not Ironic	Explicit	Subjective	Positive	joy	Not Ironic	Explicit	Subjective	Positive
697419364958515200	Official Hindi Trailer #Deadpool #CinePark #Valsad 12th Feb https://t.co/1hee6HFLCM https://t.co/7j21X9v6N2	187092716	deadpool	None	Not Ironic	None	Objective	None	None	Not Ironic	None	Objective	None	None	Not Ironic	None	Objective	None
697419943902511104	#UPDATE ‘Deadpool 2’ is reportedly already in the works https://t.co/eVPyYA92I5	133850740	deadpool	None	Not Ironic	None	Objective	None	None	Not Ironic	None	Objective	None	None	Not Ironic	None	Objective	None
697420382731694080	Cant believe i have to wait 1 more week for Deadpool &#x1f612;	77067722	deadpool	anticipation	Not Ironic	Implicit	Subjective	Positive	sadness	Not Ironic	Implicit	Subjective	Positive	anticipation	Not Ironic	Implicit	Subjective	Positive
697421518452621312	Its awesome altho not my kind of awesome but still AWESOME! #deadpool and awesome playlist too https://t.co/6VlQ946Jyg	87863538	deadpool	joy	Not Ironic	Explicit	Subjective	Positive	surprise	Not Ironic	Explicit	Subjective	Positive	joy	Not Ironic	Implicit	Subjective	Positive
697423240877072384	Just watched the Marvel movie #Deadpool & its SO RAD! Lots of action+humor (kinda like Guardians of the Gal… https://t.co/z1Ql1LuZwl	20022054	deadpool	joy	Not Ironic	Explicit	Subjective	Positive	joy	Not Ironic	Explicit	Subjective	Positive	None	Not Ironic	Implicit	Subjective	Neutral
697424713019097088	Mr.bean,,, ? Deadpool (with Aditya, Desyane, and 2 others) — https://t.co/Hvsbnqf9Ou	121293595	deadpool	None	Not Ironic	None	Objective	None	surprise	Not Ironic	None	Objective	None	surprise	Not Ironic	None	Objective	None
697424763287830528	Watching Deadpool (with Rahmat, Dicky, and Mohd Redho at @cinema21) — https://t.co/sbWIoDb61R	271227852	deadpool	None	Not Ironic	None	Objective	None	None	Not Ironic	None	Objective	None	None	Not Ironic	None	Objective	None
697426942182555649	Atmos ? Deadpool (with AraryaXavier and Andi at XXI lippo karawaci) — https://t.co/11YhHjHapZ	139080460	deadpool	None	Not Ironic	None	Objective	None	None	Not Ironic	None	Objective	None	None	Not Ironic	None	Objective	None
697427789591531522	Can't wait to see deadpool with lottie &#x1f33a;&#x1f33a;	107123475	deadpool	anticipation	Not Ironic	Explicit	Subjective	Positive	anticipation	Not Ironic	Implicit	Subjective	Positive	anticipation	Not Ironic	Explicit	Subjective	Positive
697428190554226689	Gara-gara Deadpool ? You're the Inspiration by Peter Cetera — https://t.co/NwNXpmLmRO	64993594	deadpool	None	Not Ironic	None	Objective	None	surprise	Not Ironic	Explicit	Subjective	Positive	None	Not Ironic	None	Objective	None
697428313040523266	Exciting!! ? Deadpool (at @cinema21) — https://t.co/GdUC6oyMMS	56953119	deadpool	joy	Not Ironic	Explicit	Subjective	Positive	joy	Not Ironic	Explicit	Subjective	Positive	joy	Not Ironic	Explicit	Subjective	Positive
697429952619098113	On Wednesdays we wear red. Because red is for Deadpool! How adorable this Kiddie-pool is. :) https://t.co/67W5Z78UqK	94774774	deadpool	joy	Not Ironic	Implicit	Subjective	Positive	joy	Not Ironic	Implicit	Subjective	Positive	joy	Not Ironic	Implicit	Subjective	Positive
697430058261041152	RT @FirSykes: Guys today deadpool sia &#x1f614;	143352288	deadpool	anticipation	Not Ironic	Implicit	Subjective	Positive	sadness	Not Ironic	Explicit	Subjective	Negative	disgust	Not Ironic	Implicit	Subjective	Negative
697430635548274688	Great chance to win tickets for deadpool movie Participate in #DeadpoolTine contest @FoxStarIndia...	2941344360	deadpool	None	Not Ironic	None	Objective	None	None	Not Ironic	None	Objective	None	None	Not Ironic	None	Objective	None
697430901584695296	Im one of those people that isnt on the deadpool bandwagon. I been a deadpool fan for atleast 6 years now lol	186548135	deadpool	None	Not Ironic	Implicit	Subjective	Positive	surprise	Not Ironic	Implicit	Subjective	Neutral	joy	Not Ironic	None	Subjective	Positive
697433963153854465	Deadpool & Zoolander, I need to see that!!	35586774	deadpool	anticipation	Not Ironic	Implicit	Subjective	Positive	anticipation	Not Ironic	Implicit	Subjective	Positive	anticipation	Not Ironic	Explicit	Subjective	Positive
697434875637428224	Deadpool is released today. Here's 8 thing you may you may not know about the Marvel superhero:... https://t.co/FByBN7qERZ	558168839	deadpool	None	Not Ironic	None	Objective	None	None	Not Ironic	None	Objective	None	None	Not Ironic	None	Objective	None
697437252545224705	RT @evanstephens14: I really need to see deadpool	533854781	deadpool	anticipation	Not Ironic	Implicit	Subjective	Positive	None	Not Ironic	Implicit	Subjective	Positive	anticipation	Not Ironic	Implicit	Subjective	Positive
697438484173344768	Marvel Heroes Get Your Free Pirate Deadpool Team-Up Guide https://t.co/sBDoAqrf5N via @YouTube	4892877515	deadpool	None	Not Ironic	None	Objective	None	None	Not Ironic	None	Objective	None	None	Not Ironic	None	Objective	None
697439163084201986	Ryan Reynolds talks going full frontal after floppin' dong in 'Deadpool' https://t.co/hgJpgNVoE3	2300076121	deadpool	None	Not Ironic	None	Objective	None	None	Not Ironic	Explicit	Subjective	Neutral	None	Not Ironic	None	Objective	None
697440916118745088	Deadpool this fri &#x1f60b;	390805378	deadpool	joy	Not Ironic	Explicit	Subjective	Positive	joy	Not Ironic	Implicit	Subjective	Positive	anticipation	Not Ironic	Implicit	Subjective	Positive
697441267974856704	Win Awesome Deadpool Merchandise! https://t.co/R6FmnGwq74	108764853	deadpool	None	Not Ironic	None	Objective	None	None	Not Ironic	None	Objective	None	None	Not Ironic	None	Objective	None
697442855984373760	I'm excited to see deadpool Friday, because  Ryan Reynolds &#x1f495;	70045398	deadpool	anticipation	Not Ironic	Explicit	Subjective	Positive	joy	Not Ironic	Explicit	Subjective	Positive	anticipation	Not Ironic	Implicit	Subjective	Positive
697448317345595393	#Deadpool is super badass and hilarious. Definitely a must watch until the very end. &#x1f602;	27395361	deadpool	joy	Not Ironic	Explicit	Subjective	Positive	joy	Not Ironic	Explicit	Subjective	Positive	joy	Not Ironic	Explicit	Subjective	Positive
697450506613088260	I added a video to a @YouTube playlist https://t.co/S61gOOkpDx Deadpool VS Deathstroke: Who Wins?	74617122	deadpool	None	Not Ironic	None	Objective	None	None	Not Ironic	None	Objective	None	None	Not Ironic	None	Objective	None
697454555752038401	I can't wait to watch deadpool	51951241	deadpool	anticipation	Not Ironic	Implicit	Subjective	Positive	anticipation	Not Ironic	Implicit	Subjective	Positive	anticipation	Not Ironic	Implicit	Subjective	Positive
697456072286724097	Going to see DEADPOOL tonight with friends! BUZZING! So probably do a short stream in like an hour so stay tuned! xD	2584358869	deadpool	anticipation	Not Ironic	Implicit	Subjective	Positive	joy	Not Ironic	Implicit	Subjective	Positive	anticipation	Not Ironic	Implicit	Subjective	Positive
697458536507383808	COMIC REEL: "Deadpool's" Baccarin Reveals Her Nickname For Reynolds, Screenwriters Pra.. https://t.co/qJCDMORSuk https://t.co/RY11iU1FuS	250673246	deadpool	None	Not Ironic	None	Objective	None	None	Not Ironic	None	Objective	None	None	Not Ironic	None	Objective	None
697462117134442496	DeadPool is too wavey, I wanna watch it again bmt	272916115	deadpool	joy	Not Ironic	Explicit	Subjective	Positive	joy	Not Ironic	Explicit	Subjective	Positive	joy	Not Ironic	Explicit	Subjective	Positive
697463074375102464	Yes, please. Reynolds Says A Boyfriend "Would Be Great" For Deadpool | Comic Book Resources https://t.co/2Fo1xZoaUu via @cbr	27363848	deadpool	None	Not Ironic	None	Objective	None	None	Not Ironic	None	Objective	None	None	Not Ironic	None	Objective	None
697467421959917568	‘Deadpool’ sequel in the works https://t.co/GTvLhWxYvf https://t.co/kZvtow4WbM	3393071553	deadpool	None	Not Ironic	None	Objective	None	None	Not Ironic	None	Objective	None	None	Not Ironic	None	Objective	None
697468511753375744	yes i wanna watch deadpool ah hm &#x1f629;	4718829348	deadpool	None	Not Ironic	Explicit	Subjective	Positive	sadness	Not Ironic	Implicit	Subjective	Positive	anticipation	Not Ironic	Implicit	Subjective	Positive
697471741959020544	@iamtobie going to see Deadpool. I already know your own plans &#x1f60f;&#x1f60f;. Loverboy	82924774	deadpool	anticipation	Not Ironic	Implicit	Subjective	Positive	joy	Not Ironic	Implicit	Subjective	Positive	anticipation	Not Ironic	Implicit	Subjective	Positive
697478336294088704	DEADPOOL awesomee &#x1f60d;&#x1f60d; @ Mid Valley Megamall https://t.co/HZNAWWw5ZD	2210885371	deadpool	joy	Not Ironic	Explicit	Subjective	Positive	joy	Not Ironic	Explicit	Subjective	Positive	joy	Not Ironic	Explicit	Subjective	Positive
697478531639484420	Katie Holmes rips beer from the warm, live hands of "Deadpool" https://t.co/wUBCyigDYT https://t.co/ErWVszC1yk	3058915844	deadpool	None	Not Ironic	None	Objective	None	None	Not Ironic	None	Objective	None	None	Not Ironic	None	Objective	None
697479175586869248	As much as I love this crazy man with a katana (#Deadpool), I really want to see another… https://t.co/ZBUEP00EXA	93422367	deadpool	joy	Not Ironic	Explicit	Subjective	Positive	anticipation	Not Ironic	Implicit	Subjective	Positive	joy	Not Ironic	Implicit	Subjective	Positive
697482308123815936	Tonight's tea is brought to you by Deadpool, yummy tacos! #deadpool #mexicanfood #soexcited… https://t.co/F5H2sEaqmr	340909965	deadpool	None	Not Ironic	None	Objective	None	anticipation	Not Ironic	Explicit	Subjective	Positive	joy	Not Ironic	Implicit	Subjective	Positive
